32370,959,1251,232
33163,922,689,233
33391,885,266,239
34089,851,47,241
35487,816,0,241
36616,783,0,240
36803,750,0,240
36580,713,0,246
36093,676,0,242
35408,642,0,242
34600,608,0,240
33267,577,0,235
32094,546,0,233
30666,528,0,220
29245,510,0,210
27689,492,0,206
26170,473,0,202
24922,450,0,197
23913,426,0,201
23485,411,0,199
23826,396,0,194
23411,394,0,190
22732,391,0,194
22117,388,0,186
21556,385,0,185
21164,385,0,185
20998,385,0,190
20673,381,0,207
20759,377,0,216
21425,373,0,229
22622,368,0,241
24654,351,0,246
26737,333,0,247
28790,328,3,243
30167,323,110,238
31852,320,324,236
32297,317,643,233
32600,317,997,239
32629,317,1276,236
32597,325,1599,236
32366,332,1855,237
32288,345,1979,236
32323,357,1963,238
32568,369,1891,239
32917,380,1808,239
32615,385,1576,243
32949,389,1265,248
33013,384,991,248
33160,378,673,243
33154,392,403,243
33871,406,159,241
34761,449,24,240
35889,492,0,237
37343,538,0,240
36863,584,0,237
36149,640,0,233
35670,696,0,230
35144,756,0,220
34301,816,0,210
32848,878,0,199
31681,939,0,191
29910,1006,0,176
28496,1073,0,160
27016,1138,0,144
25167,1202,0,130
24001,1286,0,130
23047,1369,0,124
23100,1388,0,121
23042,1406,0,109
22365,1422,0,104
21622,1438,0,99
20941,1460,0,102
20685,1481,0,99
20125,1530,0,100
19854,1579,0,100
19822,1582,0,108
19744,1584,0,118
20411,1577,0,139
21456,1570,0,153
23589,1559,0,157
25357,1547,0,163
27600,1558,12,160
28892,1568,193,159
30574,1595,609,158
30887,1622,1119,153
31017,1722,1612,151
30996,1821,2093,147
30903,1877,2478,146
30840,1933,2865,143
30726,1975,3252,145
30668,2017,3640,142
30912,2018,3832,144
30755,2019,3917,144
30635,1996,3444,144
30505,1973,2961,157
30439,1928,2445,167
30947,1883,1807,174
31396,1825,1192,186
32129,1766,480,190
33139,1746,72,191
34250,1725,0,191
34923,1707,0,204
34758,1688,0,204
34160,1687,0,198
33766,1686,0,196
33396,1676,0,183
32747,1665,0,178
31744,1670,0,168
30537,1675,0,162
29163,1686,0,153
27891,1697,0,144
26694,1701,0,135
25278,1705,0,130
